symbol,Alb-Ar-KO,Sox2-Ar-KO,Sex
Pkm,0.135175898456338,0.42229107756856,F
Pla1a,0.181055011057356,0.242820890906463,F
Pla2g12a,-0.304297471433756,-0.289206596872597,M
Pla2g6,-0.0464662272701683,-0.480552847176247,M
Plaat3,0.171072257002658,0.749052316475552,F
Plac8,0.547314295500437,0.59802758128275,F
Plac9,0.0727685835574596,0.540743886675359,F
Plce1,-0.177826601748928,0.37666367569525,F
Pld1,0.34687217065192,0.338879314597731,F
Pld4,0.231235480743292,0.285595241740229,F
Plek,-0.0731322006565044,-0.0609119513441396,F
Plekha2,-0.179649794136233,0.33164800219014,F
Plekhb1,0.249877243895659,-0.28577778213042,M
Plekhf1,-0.379396039423639,-0.796337478086946,M
Plekhg1,0.0630884982985836,0.619620699962687,F
Plekhg2,0.0914812109016594,0.374757647987202,F
Plekhg3,-0.373691228757382,-0.238766851045532,M
Plekhg5,0.16416865295377,-0.142962552104101,M
Plekhg6,0.478694395408528,-0.144561665869845,M
Plekhh3,0.0461995591949007,0.115432502622105,M
Plekho2,0.26915641282935,0.327799739591461,F
Plin2,-0.36724023393733,-0.522784942396919,M
Plpp5,0.546874851408748,0.339422043587709,F
Pls3,0.295688304276916,0.447256503365782,F
Plscr1,0.615356216964896,0.27246123789262,F
Plxna2,1.1575180334953,0.522648866727256,F
Plxna4,-0.268219078760645,0.321895818333801,F
Plxnd1,-0.0151724221796633,0.507201450651082,F
Pml,0.561201864049813,0.240284737454488,F
Pnisr,-0.0215490097471276,-0.61470128244034,M
Pnpla2,-0.66357443320658,-0.300621673485577,M
Pnpla7,-0.00983365513130976,-0.261101448906305,M
Pnrc1,0.382088075939169,-0.603607758045866,F
Pofut1,0.353901806443716,0.49413590170331,F
Polb,-0.232589068245549,-0.521907728370762,M
Pon1,-0.0258941232205911,0.355806489398276,F
Pop1,0.293228467922671,0.719267195518643,F
Porcn,0.356718935716597,0.178994531176498,F
Pou2f1,0.450099593076475,0.304159201964096,F
Ppargc1a,-0.197845362029788,0.292909249473713,F
Ppib,-0.1380875672115,-0.567280820129161,M
Ppm1k,-0.019630570225057,-0.00270138116882215,F
Ppp1r10,0.646479106778809,0.809390569767477,F
Ppp1r13b,0.0579994745183959,-0.300471349491437,M
Ppp1r16b,-0.0261716986329656,0.571453812694686,F
Ppp1r9a,-0.0585069439556277,-0.868770154232128,M
Ppp4r4,0.115951480078826,0.124376885360368,F
Prcp,0.287257304005852,0.587105598940989,F
Prdx5,-0.0834277162781372,-0.507037248089892,M
Prelp,-0.208591764284441,0.0778829162952793,F
Prex1,0.150077601613949,0.54732290798527,F
Prickle3,-0.268844030323659,-0.458793164080314,M
Prkca,0.273386919498558,0.494342440517114,F
Prkcb,0.200317054871964,0.602806992509971,F
Prkch,-0.385134314186382,0.429753838099249,F
Prlr,0.761852652754301,2.37996369944775,F
Prps2,0.284010028269489,0.227277756121407,F
Prpsap1,-0.196079295590495,-0.62577803894492,M
Prr3,-0.587399158121534,-0.241125984610384,M
Prss8,0.62146928336903,-0.113222301499969,M
Psd4,0.175348912883413,0.271726899225677,F
Pter,0.624522130690012,0.477069083957056,F
Ptgfrn,0.201940415641288,0.633081799423173,F
Ptgs1,-0.0498507444965899,0.195750949212944,F
Pth1r,0.280807631193089,0.267268878696954,F
Ptpmt1,-0.129115426915863,-0.293951995403859,M
Ptpn14,-0.780799814898524,0.708046062230698,F
Ptpn9,0.257433393192954,0.506317884326485,F
Ptprc,0.118819901744733,0.303085199135864,F
Ptprj,0.359107067691001,1.07402104498857,F
Pygb,0.093635697238509,0.725246653772662,F
Pyroxd2,0.203789756015221,-0.350544280285893,M
Rab11fip4,0.894178388554562,0.423918918314206,F
Rab23,0.758419163682403,0.479615441826625,F
Rab31,-0.156990909395887,0.298836803042694,F
Rab34,0.0312261478076442,-0.44774614331311,M
Rab36,1.14830278256197,0.389232814468439,F
Rab3a,-0.132498805224252,0.0105078777336668,M
Rab5if,-0.217093641398502,-0.542147170593239,M
Rab8b,0.00786701600907165,0.427828687389674,F
Raet1d,0.457971027956506,1.46500599840197,F
Ranbp6,-0.251158123444905,-0.201499405312237,M
Rangap1,-0.22124072116546,-0.38622920105613,M
Rap2a,-0.0231218749328993,-0.362540049749886,M
Rapgef5,-0.445649838544034,0.43363254066656,F
Raph1,-0.138840956858717,0.00554070092243576,F
Rara,-0.00884709812374583,-0.268869413950553,M
Rarres1,-0.913102640906113,-1.75700901528156,M
Rasa3,0.136701492600369,0.451241323238835,F
Rasgef1b,0.41329200836704,0.903226289427331,F
Rasgrp3,0.0801658012565478,0.166297265531636,F
Rassf3,-0.350132715636155,-0.45530370804083,M
Rassf7,-0.0131525333398932,0.0634465710157177,M
Rbis,-0.0977088778967439,-0.384352958430228,M
Rbm38,-0.651344389930883,-0.161283872911933,M
Rbm47,-0.430057488968533,-0.191297901587062,M
Rbms3,-0.107761988614829,0.930704631451722,F
Rbp1,-0.262172180974759,0.557447050988437,F
Rbpms,0.026402780927265,-0.698708900665477,M
Rc3h1,-0.529294796445339,0.301464528219523,F
Rcan2,0.129981070061257,0.43824813651776,F
Rcn2,0.231424578356425,0.440340135357706,F
Rcor3,-0.059680385977215,-0.0481181482492977,M
Rcsd1,0.0150634892732992,0.451327193681318,F
Rdh16,-0.18792471942401,0.785514511756026,F
Rdh16f2,0.165114548937834,1.40734693507428,F
Rdh9,0.0531284625331267,0.678427707353372,F
Reep6,-0.0995245605702124,-0.519075206676293,M
Retreg1,-0.260358941599791,0.418696633175084,F
Retsat,0.138252610278363,-0.212390587118051,M
Rexo2,-0.0270323862893014,-0.527966083108139,M
Rfx5,0.821617701983862,0.349066244101593,F
Rfxank,0.501372200874204,0.0775597151674542,F
Rgl1,0.130000445910336,0.0538208975213539,F
Rgs12,0.75366917468669,0.754826817969738,F
Rhbg,-0.608799859474351,-0.946015609880867,M
Ripk2,-0.140962141356085,-0.0269963894621747,M
Rmc1,-0.203921477707804,-0.309398353928268,M
Rnaseh2a,-0.116385967032176,-0.279277625636276,M
Rnd1,0.320235470166101,-0.439331798556692,F
Rnf144a,0.549609993431995,0.509701244979116,F
Rnf186,-0.165651575249737,0.480099100106645,M
Rnf19a,-0.439295697975751,-0.301211389160629,M
Rnf39,-0.205542414342614,-0.109864482784742,M
Rnf43,0.178824231245264,0.0197083719609371,M
Ro60,0.0629781676028755,0.551484652802918,F
Robo1,0.0458275025049114,0.533051788233598,F
Robo4,-0.281003043304774,0.253146719960655,F
Rpl22l1,-0.335409309052317,-0.427761827102867,M
Rpl23a,-0.112019624996307,-1.00860390748605,M
Rps28,-0.00495441396634739,-0.212236151113318,M
Rps4l,0.610777449634088,-0.115505865839964,M
Rpusd3,0.391678368620253,-0.450735903822308,M
Rrm1,0.246061609990026,0.228242075361623,F
Rsad1,-0.287275488189947,-0.411297515797275,M
Rsad2,0.790271612294468,0.531924855684622,F
Rtp3,0.141068964868026,-0.852335149860877,M
Rufy3,0.00861307007449364,-0.479945422647055,M
Rxrg,1.13751601430684,0.772746613508125,F
S1pr2,0.248555010983074,-0.339964862899254,M
S1pr5,0.137959767841031,-0.274516433897574,M
Saa1,-1.95474257504366,-2.25169979389728,M
Saa2,-1.89625895775302,-1.65919074586171,M
Sall1,-0.127663030620729,0.821900966782361,F
Samd1,-0.303229083072394,-0.320140911000089,M
Samd9l,0.593707572517445,0.312660369879633,F
Sap30,-0.140013987976625,-0.0469715953486225,M
Sat2,0.455814426377605,0.276978412257933,F
Scamp3,0.0309286787334659,-0.462984022333864,M
Scara5,-2.23847646507619,-4.22305484554191,M
Scd2,0.577097845056199,1.11303776440914,F
Scnn1a,-0.0106760001745772,-0.181056566108846,M
Scp2,-0.163666726228574,-1.11659148219676,M
Sdc1,0.461015262377485,0.754270180732779,F
Sdc3,0.0855350993884229,0.237459701483552,F
Sdc4,0.0369700201816345,0.325145808982158,F
Sdr9c7,0.259680325494215,-0.92434626166393,M
Sds,-0.17607639977315,0.87587411983421,F
Sec11c,-0.147115206519026,-0.348125414149115,M
Sec22c,-0.386960816924765,-0.161089971158114,M
Sel1l3,-0.139071576786499,-0.604014514349176,M
Selenbp2,-0.52712454426905,-4.30202607637278,M
Selplg,0.327812865209761,0.48833962243767,F
Sema4a,0.37616302838315,0.539805888480374,F
Sema4c,-0.040840730516521,0.203748923486682,F
Sema6a,0.0108535546091114,0.52527605255805,F
Sema6d,-0.238837572025348,0.0875820703098221,F
Septin11,0.202350382525324,0.684710980178909,F
Serf2,-0.00376260987785086,-0.348579395023885,M
Serpina11,-0.0431383704659435,-0.482825459510628,M
Serpina12,-0.199027031434999,-1.47171152996894,M
Serpina1c,0.0437107171807983,-0.73125725810625,M
Serpina1e,-0.31623031945835,-3.76297607024205,M
Serpina3g,0.359026399268155,0.461750914806172,F
Serpina3k,-0.349354036208944,-1.05920374679589,M
Serpina3m,0.114067151866202,1.13013363431473,F
Serpina4-ps1,-1.13373024889375,-2.9476991764382,M
Serpina6,0.103389797044161,1.6595470047759,F
Serpine2,-0.636847505708631,-2.07207473497929,M
Sertad1,-0.377363002450926,0.000842362986801264,M
Sertad3,-0.194112682907977,-0.186927586192033,M
Sesn3,0.220899137005895,0.175214594248336,F
Setd4,0.347550017300935,0.583079575214412,F
Sgk1,0.513772730350994,0.862489925324909,F
Sgk3,0.420597578400551,0.409559671221629,F
Sgpl1,0.456122334776356,0.22229692812073,F
Sgsm1,0.576860851213834,0.907360428553866,F
Sgsm2,0.158763218225629,0.358388543806695,F
Sh2d4a,0.417530925776809,0.553840314052406,F
Sh3bp2,0.185650358583709,0.21133956672361,M
Sh3pxd2a,0.547574380857639,0.0149342047047182,F
Sh3rf1,-0.080621645907175,0.320866702303302,F
Shank2,1.0737616219094,1.07888987203828,F
Shfl,0.871646129568352,-0.395151648371517,M
Shroom3,1.13051875296121,0.667868456242268,F
Sigirr,0.257768685406836,0.626233220074399,F
Sik1,0.814741584966039,0.854812583704737,F
Simc1,0.0333086755674608,-0.323207647258068,M
Ski,0.305473478812937,0.705003507431297,F
Skil,0.217480788105383,0.314769945151475,F
Slc13a3,-0.127843781809469,0.0215017106369992,F
Slc15a3,0.220285152515533,-0.0453033682314444,F
Slc15a5,-0.485680642449514,-1.45845680239181,M
Slc16a1,0.294981092919722,0.423387527434931,F
Slc16a5,-0.281610755300254,3.1323305079781,F
Slc16a7,-0.0644246159434995,0.733358725262654,F
Slc17a1,0.0855519495762482,0.615804476542441,F
Slc17a4,0.661151864557978,1.08506616315698,F
Slc17a5,-0.0191284670237651,-0.383483106792126,M
Slc17a8,-0.0907099872558808,-0.100007924554587,M
Slc19a1,-0.369758879708102,-0.155756992811249,M
Slc1a4,1.38722296482499,0.887013068003029,F
Slc20a1,-0.899215038032805,0.47112345842653,M
Slc22a28,-0.310710514956543,-1.16625430346899,M
Slc22a30,-0.115625662894253,-0.663606104041334,M
Slc22a5,-1.18398598678488,-0.552508089069529,M
Slc22a7,-0.166255834402027,-1.91783264179414,M
Slc25a1,0.103424001582317,-0.141704301652387,M
Slc25a15,-0.163036757021444,0.178693720753164,F
Slc25a20,-0.327297132379013,-0.43640898394798,M
Slc25a25,0.629155983242673,0.42157794403403,F
Slc25a33,-0.555067013142823,-1.26132752922499,M
Slc25a34,-1.47245384266601,-0.540660703288815,M
Slc25a37,0.0377783001355922,-0.192394054091388,M
Slc25a4,0.110457090015123,0.381769533821772,F
Slc25a42,-0.325869086798444,-0.687692662513822,M
Slc27a2,-0.409901848863891,-0.476716799732805,M
Slc2a4rg-ps,-0.116283416388578,-0.457359106165267,M
Slc2a5,-0.378500826637104,-0.640898106329146,M
Slc30a1,-0.0488729656175985,0.228919929397284,M
Slc30a10,0.645749901078543,0.289365255373211,F
Slc35e2,-0.117833895260426,0.490070024918497,F
Slc35e3,-0.318370048629037,-1.02744650275027,M
Slc36a4,-0.109167504982738,0.389104671050161,F
Slc37a1,1.04821651068557,0.539702189521925,F
Slc38a2,0.143417747132808,0.109682398201424,F
Slc39a8,0.251414291565727,0.307520527524411,F
Slc3a1,0.0655625618647034,-0.0398446800801274,F
Slc41a1,0.0958109849005715,-0.313374150069279,M
Slc44a1,0.252249222950642,0.467712449165777,F
Slc44a2,0.136452100861041,0.386041454820184,F
Slc45a3,0.494462614482728,-0.0840166835348958,F
Slc46a3,0.170007367694452,-0.47797579735284,M
Slc49a4,-0.147332458562322,-0.53252927781062,M
Slc4a4,0.00854111895712751,0.364787805363446,F
Slc5a6,-1.10226140120142,0.204467967100345,M
Slc66a2,0.0222178825182178,-0.208042007775685,M
Slc6a6,0.751941807909435,0.50368558785178,F
Slc6a9,-0.0165917915906386,-0.271735012017942,M
Slc7a8,0.460582865209322,0.40115588919994,F
Slco1a1,-0.0600758135869665,-1.60272247649114,M
Slco1a4,0.324427321006432,1.19804605477998,F
Slfn2,0.231204706936439,0.768385148144946,F
Slfn9,0.518618713493932,-0.120267060608252,F
Smpd2,-0.0131659962026572,-0.505179774014495,M
Smtn,0.0257579000167179,0.384735923534211,F
Snhg11,-0.00578602913011945,-1.26809623883775,M
Sntg2,-0.145059152099318,-0.151078838044579,M
Snx12,0.0829989212498841,0.725176321469337,F
Soat1,-0.091458771843874,0.406843959998256,F
Socs7,-0.290224766549934,-0.271422644724016,M
Sod3,-0.0871771852753131,0.172090180688107,F
Soga1,-0.344772844782712,0.830257590237081,F
Sorbs1,-0.519682278909037,-0.373445276741662,M
Sord,-0.258874095177458,-0.292351662462217,M
Sowahb,0.283435045515919,0.107519654592065,M
Sox13,0.306187343913921,-0.248633087791587,M
Sox5,0.540724677641291,0.16922731461412,F
Sox6,0.276100797503144,0.160181272930049,F
Sox9,-0.905196414163347,0.00767070463322459,M
Sp5,-0.357746387505417,-0.656176523717935,M
Sparc,-0.173931607795748,0.46853206214644,F
Spc24,-0.10211344460546,-0.338189822882669,M
Spint2,0.0162707697414269,-0.483784666905155,M
Spry4,-0.290908173578465,0.517591855904655,F
Spsb2,0.250061610691645,-0.318259785432782,M
Sqor,0.165066438545833,0.642770451316651,F
Srd5a1,0.101331560715968,-1.20381278515615,M
Srgn,0.0970531844867847,0.315045827769457,F
Srm,-0.239226567558163,0.456006571869982,M
Srrm4,0.196240589935552,0.518918139910402,F
Ssbp4,0.294389745390435,0.353040162381734,F
St3gal1,0.212344045859064,0.713090691562685,F
St3gal2,-0.135551645442143,0.611689803264575,F
St3gal4,0.0108692339788628,0.728613645199131,F
St6gal1,0.426256277938314,0.914029308612061,F
Stard8,-0.295704734899922,0.391203374722694,F
Stard9,-0.435470984404116,0.256226378594078,F
Stat5b,0.471533696055268,0.153321953836983,F
Stbd1,-0.607971338494687,-0.103843922845199,M
Steap2,0.161925727725818,0.99937303634703,F
Stk19,-0.393223540094532,-0.562880074945113,M
Stk35,-0.574918044712866,-0.0269080309161215,M
Ston1,-0.373266959979537,0.221774605837554,F
Stra6l,0.487216064384327,0.353184082066616,F
Stxbp6,0.237385869441777,0.306492676982981,F
Sucnr1,0.491694834744189,0.111536456669827,M
Sulf2,-0.0275723364324381,0.568954672702616,F
Sult1a1,0.0876309002274693,0.887012547476819,F
Sult1c2,0.810176491894273,1.01715410812961,F
Sult1d1,-0.785056688341964,0.0500944685550926,F
Sult2a8,-0.106556040366259,-0.736965744660402,M
Sult5a1,0.166036174074582,-1.82392779472621,M
Sun2,-0.432172229823447,-0.482157214238654,M
Susd4,-0.651999533107087,-2.3404147662233,M
Svil,0.8486103327983,0.24866021847531,F
Syde2,-0.86198548796304,-0.255129868117787,M
Syk,-0.102243223465614,0.355880031574243,F
Syne1,0.467120091769323,0.0763281655181994,F
Syne3,-0.685829335425969,0.280593372779953,M
Synj2,-0.519576274530774,-0.528765508758645,M
Sytl1,0.267697886338335,-0.212262071520356,M
Taf10,0.0540804683070162,-0.369192579227875,M
Tagap1,-0.0191152172127436,-0.230418211387359,M
Tagln2,0.0343399237480619,0.371990689178737,F
Tapbp,0.345806811191046,0.635698574679141,F
Tbc1d1,-0.22217183204208,0.264243923707449,F
Tbc1d30,-0.393152180553526,-1.05360866465119,M
Tbl1xr1,0.11597004695543,0.408242604355978,F
Tbx2,0.321067093760562,0.495181980256888,F
Tbx3,-0.214708670785663,-0.0640818967171222,M
Tbx3os1,-0.162571147137213,-1.12578181886061,M
Tceal8,0.339444953358139,0.44009782799563,F
Tcf20,0.185007399806082,0.584184191335802,F
Tcf4,0.212355017999485,0.372475003014732,F
Tcf7,0.127427442814729,0.352121987915215,F
Tcn2,0.135661557453933,0.431252019350342,F
Tcp11l1,0.338831696213535,0.55829109951395,F
Tdrp,-0.196948118878146,-0.485855066060252,M
Tead1,-0.0643242916417542,0.844715714823659,F
Tedc2,-0.743664771270456,-0.134205821895765,M
Tef,-1.00693935366389,0.0129877680264788,M
Tenm3,-0.0406145768566392,0.342892835267232,F
Tent5c,-0.477734938145842,-0.0105148087988938,F
Tet2,0.177600046467534,0.688918257068909,F
Tfap4,-0.101468968607365,-0.165999262384964,M
Tfcp2l1,0.962359684823925,1.17452948172957,F
Tfeb,-0.153231010175094,0.00708060043303105,M
Tfpt,-0.244145386723846,-0.156547418335529,M
Tfrc,-0.182355910649207,0.610610230303375,F
Tgfb1i1,0.447957328218109,0.684954491193896,F
Tgfbr3,-0.197310332491305,0.426290118942201,F
Tgm2,0.476955298780829,0.560456538194779,F
Tgtp1,0.849926124316782,0.84009740189043,F
Thbd,-0.260097542302534,0.141790270333148,F
Them7,-0.320566750289843,-0.683662186010684,M
Tiam2,0.481248684066042,-0.544485051793919,M
Tigar,-0.171217556603899,0.192237604133424,M
Timd4,0.25441072524539,0.0576470873434617,F
Timeless,0.583183575443672,0.323511310752516,F
Timm9,-0.557630941161496,-0.458708283428336,M
Timp2,-0.0630284530064636,0.440612859703584,F
Tle3,0.301500766467462,0.105323905227842,M
Tlr12,0.0499780618447523,-0.755787530066499,M
Tlr5,0.0334887135476412,-0.171655495757869,M
Tm4sf1,0.564338638372233,0.867820925761105,F
Tm4sf4,0.0714431337669066,0.42524970915521,F
Tm6sf2,0.641893445929562,1.08030811136146,F
Tmed5,-0.509204871810386,-0.394368788561627,M
Tmeff2,1.02218117400981,-3.67732258483579,M
Tmem102,0.114122386290811,-0.336437240643411,M
Tmem120a,-0.410170695095334,-0.461639917215356,M
Tmem120b,-0.365916009216639,-0.211301633090594,M
Tmem131l,0.307671415750588,-0.127817311832204,M
Tmem164,0.431802145400727,0.571053426820613,F
Tmem185a,0.0640477361892237,0.364175866047737,F
Tmem19,0.100567770442935,-0.501251867084451,M
Tmem243,-0.12749940043563,-0.61644402124909,M
Tmem25,-0.534492718908314,-0.638026651294913,M
Tmem35b,0.139863266634756,0.619551532393423,F
Tmem39a,-0.379891926861629,0.531537980798059,F
Tmem53,0.366794897826602,0.458637254168273,F
Tmem88,0.282881948673422,0.627675884958455,F
Tmem94,0.249060151690774,0.443729804554434,F
Tmem97,-0.159101713850869,-0.312697133351908,M
Tmem98,0.129977248377983,0.476842473491222,F
Tmprss2,0.717253496195367,0.567696849255164,F
Tmsb4x,0.192484233936221,0.62601901088186,F
Tmtc4,0.229129082333653,0.458637683435467,F
Tnfrsf11b,-0.225452033847597,0.122316525527935,F
Tnfrsf12a,0.0662008606111278,0.141629252703176,M
Tnfrsf14,0.61819387178272,1.06792687583337,F
Tnfrsf21,-0.367996532294399,0.52277626966232,F
Tnrc6b,-0.101601131590085,0.535662194049949,F
Tns2,-0.282266382085714,-0.221752511476952,M
Tpmt,-0.156324734649025,-0.811213638476548,M
Tppp,-0.520709726402828,-0.0909613246899735,M
Traf4,-0.203219033289113,-0.463599962512599,M
Trf,0.118271814150765,0.374687599840036,F
Trib1,-0.644815789629365,-0.229120208769204,M
Trim12a,0.650393100806111,0.383158257513232,F
Trim12c,0.542592690194044,0.255897684316293,F
Trim2,0.482721037380515,-0.0759873976196191,F
Trim24,-0.289896632237638,1.16654149045065,F
Trim30a,0.122214637017544,0.276931058322642,F
Trim30d,0.785296303838406,0.134385087303534,F
Trim35,-0.122034803786074,0.547762931884912,F
Trim56,0.177043273084219,0.30087834009793,F
Trip10,-0.155483938468916,-0.126943640037329,M
Trip4,0.153688164912716,-0.519512062233428,M
Trmu,-0.0636507739125849,-0.258873465694366,M
Trp53i11,-0.0382548110953327,0.454634791404338,F
Trp53inp1,0.551044301073469,-0.338104099218344,F
Tsku,-1.2009162908057,0.207620628435942,M
Tspan15,0.267320148382791,0.704912672708984,F
Tspan33,0.312539712353388,-0.768359133284466,M
Tspan4,-0.436614313767001,0.445301841202507,M
Tspan9,0.311267646458072,0.242633880618923,F
Tstd1,-0.00573602722592437,0.639345266104434,F
Ttc28,0.132244659849359,0.674976679459891,F
Ttc39c,-0.160525430262189,-1.34872772583493,M
Ttc5,0.527723985631977,0.507482368285742,F
Ttc7,-0.164049066297242,-0.0207560322547346,M
Ttc7b,-0.380988420841918,-0.342376337662981,M
Tuba1b,0.325567296231664,0.507238906412286,F
Tubb2a,1.62063082792841,0.803521047920613,F
Tuft1,-0.63592958599884,0.00495010575395191,M
Txndc16,0.142743591804724,0.75955302493075,F
Txnl4a,-0.286951622830673,-0.306549943026846,M
Uap1l1,0.256858884325406,-0.551991980004921,M
Uba7,0.418194824490908,0.467482078830096,F
Ubap1,-0.116279016842268,-0.373149902993841,M
Ube2f,-0.375948358330332,-0.244328787715176,M
Ubtd1,-0.394530213366936,-0.266489816404282,M
Ugcg,-0.105732412652597,0.789559882831525,F
Ugdh,0.165875795607017,-0.410455092691098,M
Ugt1a1,-0.122717666248517,0.375798857208114,F
Ugt1a5,0.174933759579957,1.62848616601491,F
Ugt1a6a,-0.283947814293895,-0.59996392697663,M
Ugt1a6b,-0.00384851887879982,-0.580449398109965,M
Ugt1a9,0.411755966053299,1.48015079884062,F
Ugt2b1,-0.343777432608654,-0.933752747307006,M
Ugt2b36,-0.00755025453688763,-0.441343423084254,M
Ugt2b38,-1.42451845469015,-2.91099281952257,M
Ugt2b5,-0.0265249175276934,-0.846099982957743,M
Unc119,0.122576328065342,-0.421076521413045,M
Upf3b,0.130148811014414,-0.246527733190022,M
Uri1,-0.233945437830869,-0.355474337638525,M
Usp10,-0.0834486532860314,-0.479866782862289,M
Usp2,-2.78860468462201,0.171212001373478,M
Usp6nl,-0.115790116126981,0.338132287200679,F
Utp14b,0.677427183510982,0.92890849847463,F
Uty,-0.110863520587631,-0.271269902077531,M
Vav1,0.245250720533515,0.38869297441582,F
Vcam1,-0.545025441695229,0.811961266133457,F
Vegfc,0.190861260194936,0.368993964125062,F
Vnn3,0.184683823103808,0.64521060075318,F
Vps37b,-0.139250828684557,-0.00452500573766011,M
Vsig4,0.0888720865223198,0.022271662918125,F
Vwa8,-0.39934861226515,-0.472266642228273,M
Vwce,0.159129079875101,-0.0694310934917513,M
Wdfy4,0.0211475485595601,0.596540131399198,F
Wee1,-1.29892802210115,-0.417204182234101,M
Wipf3,0.0740163137287922,-0.407761815232919,M
Wipi1,-0.151177727670581,-0.566653306020528,M
Wls,0.102423805906068,0.305096647458917,F
Wnk4,0.114094526750297,-1.69265063507941,M
Wsb1,0.42289575094842,0.267243292480582,F
Xaf1,0.772725738575877,0.420658567077208,F
Xylb,-0.0314848766401243,-0.184090252245242,M
Ypel3,-0.0262063739532723,-0.484839035198507,M
Ypel5,-0.168597136911258,-0.498869171652232,M
Zap70,-0.202429839682729,0.536695817148683,F
Zbed5,-1.17404250758974,-0.417036239897992,M
Zbp1,0.659838024532417,0.695688303616426,F
Zbtb1,-0.1674455080622,-0.154318927374516,M
Zbtb18,-0.0782929005557821,-0.242328088714438,M
Zbtb42,0.0772307258848534,-0.440527684270875,M
Zbtb7a,-0.348838250608389,-0.138623176881128,M
Zc2hc1c,-0.23682160871791,-0.382101205252608,M
Zcchc7,-0.308654794265574,-0.358349830566622,M
Zeb2,-0.0389354298476814,0.34710522951734,F
Zfand4,0.116414160032859,-0.462370387828415,M
Zfc3h1,0.00617696934526051,-0.609623363723666,M
Zfhx3,0.197166410308177,0.627635898813266,F
Zfp113,0.245667556133506,0.667138321296174,F
Zfp125,-0.567778754918812,-0.934817418619264,M
Zfp141,-0.282109025081556,-0.568524711316436,M
Zfp292,-0.115844340114637,0.443365451944857,F
Zfp324,0.296607979720029,1.03928522838193,F
Zfp329,-0.122820354793052,-0.199125087926489,M
Zfp366,-0.143750997229024,0.940637667530496,F
Zfp36l1,0.311478431503685,-0.0726688315566445,F
Zfp385b,0.257291125159257,0.530210010337938,F
Zfp445,-0.607680730656645,-0.674141314900233,M
Zfp467,0.349190023580586,-0.510183795894505,M
Zfp503,-0.627663798065209,-0.312045167553089,M
Zfp595,-0.0739145228527117,-0.537179754982194,M
Zfp703,-0.337488201774401,0.0591175997670646,M
Zfp704,0.0554388781512089,0.591433329702951,F
Zfp809,-0.222549763196131,-0.749497970047762,M
Zfp970,-1.46536466195446,-0.220474651473509,M
Zfpm1,0.14474791487066,-0.118382380894406,M
Zkscan3,-0.314615494037746,-0.885406278499615,M
Znrf1,0.0577752344761514,-0.492490529977081,M
Zrsr1,-0.216720542968446,-0.352341666643324,M
Zswim5,0.024549644376361,-0.391016064471869,M
